RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,TicketPriceDescriptionZh,TicketPriceDescriptionEn,FareBufferZoneDescriptionZh,FareBufferZoneDescriptionEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
NWT16677,16677,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT157741', 'SubRouteID': '157741', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去-大坪國小學生專車', 'En': 'F921GO-06:40'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159461', 'SubRouteID': '159461', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去-繞圳頭', 'En': 'F921GO-08:50、12:10'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159462', 'SubRouteID': '159462', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去', 'En': 'F921GO-10:50、14:20、17:05'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159463', 'SubRouteID': '159463', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去-繞大鵬國小(暫停營運)', 'En': 'F921GO-12:10Wed.'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159464', 'SubRouteID': '159464', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去-大鵬國小學生專車', 'En': 'F921GO-15:40'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159465', 'SubRouteID': '159465', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921返-繞大鵬國小', 'En': 'F921BACK-07:30'}, 'Direction': 1, 'FirstBusTime': '0930', 'LastBusTime': '1745'}, {'SubRouteUID': 'NWT159466', 'SubRouteID': '159466', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921返-金山發車繞圳頭', 'En': 'F921BACK-09:50、13:10'}, 'Direction': 1, 'FirstBusTime': '0930', 'LastBusTime': '1745'}, {'SubRouteUID': 'NWT159467', 'SubRouteID': '159467', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921返', 'En': 'F921BACK-11:30、15:00、17:45'}, 'Direction': 1, 'FirstBusTime': '0930', 'LastBusTime': '1745'}, {'SubRouteUID': 'NWT159468', 'SubRouteID': '159468', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921返-獅頭山發車繞圳頭', 'En': 'F921BACK-16:10'}, 'Direction': 1, 'FirstBusTime': '0930', 'LastBusTime': '1745'}, {'SubRouteUID': 'NWT159565', 'SubRouteID': '159565', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921去-繞雙星里活動中心', 'En': 'F921GO-08:50'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1705'}, {'SubRouteUID': 'NWT159566', 'SubRouteID': '159566', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921返-繞雙星里活動中心', 'En': 'F921BACK-13:10'}, 'Direction': 1, 'FirstBusTime': '0930', 'LastBusTime': '1745'}]",11,"{'Zh_tw': 'F921', 'En': 'F921'}",萬里區公所,Wanli District Office,金山醫院,Jinshan Hospital,https://ebus.gov.taipei/MapOverview?nid=0454092100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16678,16678,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT157742', 'SubRouteID': '157742', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日去-繞圳頭至獅頭山', 'En': 'F921Holiday-06:50'}, 'Direction': 0, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159038', 'SubRouteID': '159038', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日去', 'En': 'F921HolidayGO'}, 'Direction': 0, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159469', 'SubRouteID': '159469', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日去-繞圳頭至金山', 'En': 'F921Holiday-16:10'}, 'Direction': 0, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159470', 'SubRouteID': '159470', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日返', 'En': 'F921HolidayBACK'}, 'Direction': 1, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159471', 'SubRouteID': '159471', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日返-獅頭山繞圳頭', 'En': 'F921HolidayBACK-07:40'}, 'Direction': 1, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159472', 'SubRouteID': '159472', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F921假日返-金山繞圳頭', 'En': 'F921HolidayBACK-17:10'}, 'Direction': 1, 'HolidayFirstBusTime': '0650', 'HolidayLastBusTime': '1610'}]",11,"{'Zh_tw': 'F921假日', 'En': 'F921Holiday'}",萬里區公所,Wanli District office,金山醫院,Jinshan Hospital,https://ebus.gov.taipei/MapOverview?nid=0454092160,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16679,16679,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT157743', 'SubRouteID': '157743', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F923假日去', 'En': 'F923HolidayGO'}, 'Direction': 0, 'HolidayFirstBusTime': '0620', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159482', 'SubRouteID': '159482', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F923假日去至野柳', 'En': 'F923HolidayGO-06:20'}, 'Direction': 0, 'HolidayFirstBusTime': '0620', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159483', 'SubRouteID': '159483', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F923假日返', 'En': 'F923HolidayBACK'}, 'Direction': 1, 'HolidayFirstBusTime': '0620', 'HolidayLastBusTime': '1610'}, {'SubRouteUID': 'NWT159484', 'SubRouteID': '159484', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': 'F923假日返野柳發車', 'En': 'F923HolidayBACK-06:40'}, 'Direction': 1, 'HolidayFirstBusTime': '0620', 'HolidayLastBusTime': '1610'}]",11,"{'Zh_tw': 'F923假日', 'En': 'F923Holiday'}",萬里區公所,Wanli District office,金山醫院,Jinshan Hospital,https://ebus.gov.taipei/MapOverview?nid=0454092360,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16681,16681,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT159635', 'SubRouteID': '159635', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '787瑞芳至維也納(經瑞芳工業區和繞四腳亭農會)', 'En': '787 Ruifang-Vienna(Sub Rueifang Industry Park & Sijiaoting Farmers Association)'}, 'Direction': 1, 'FirstBusTime': '0655', 'LastBusTime': '1840'}, {'SubRouteUID': 'NWT159787', 'SubRouteID': '159787', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '787松竹梅至瑞芳(經瑞芳工業區和繞四腳亭農會)', 'En': '787 Songzhumei-Ruifang(Sub Rueifang Industry Park & Sijiaoting Farmers Association)'}, 'Direction': 0, 'FirstBusTime': '0610', 'LastBusTime': '1730'}]",11,"{'Zh_tw': '787經瑞芳工業區', 'En': '787Rueifang Industry Park'}",基隆,Keelung,瑞芳,Ruifang,二段票,2 segments,四腳亭(大埔路)-四腳亭,Sijiaoting(Dapu Rd.)-Sijiaoting,https://ebus.gov.taipei/MapOverview?nid=0400078770,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16682,16682,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT157746', 'SubRouteID': '157746', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '791國家新城', 'En': '791 National Park'}, 'Direction': 0, 'FirstBusTime': '0430', 'LastBusTime': '2120', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2120'}, {'SubRouteUID': 'NWT158906', 'SubRouteID': '158906', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '791福隆', 'En': '791 Fulong'}, 'Direction': 1, 'FirstBusTime': '0550', 'LastBusTime': '2250', 'HolidayFirstBusTime': '0630', 'HolidayLastBusTime': '2250'}]",11,"{'Zh_tw': '791', 'En': '791'}",國家新城,Guojia New Village,福隆,Fulong,五段票,5 segments,二信分社、瑞濱、南雅南新宮、和美,Fish Market、Ruibin、Nanyananxin Tample、Hemei,https://ebus.gov.taipei/MapOverview?nid=0400079100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16685,16685,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157770', 'SubRouteID': '157770', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '657延', 'En': '657sub'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1800'}, {'SubRouteUID': 'NWT157770', 'SubRouteID': '157770', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '657延', 'En': '657sub'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '1800'}]",11,"{'Zh_tw': '657延', 'En': '657sub'}",宏國德霖科技大學,Hungkuo Delin University of Technology,華江橋,Huajiang Bridge,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400065770,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16686,16686,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT157771', 'SubRouteID': '157771', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘26', 'En': 'O26'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT157771', 'SubRouteID': '157771', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘26', 'En': 'O26'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT159210', 'SubRouteID': '159210', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘26延(暫停營運)', 'En': 'O26'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT159210', 'SubRouteID': '159210', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘26延(暫停營運)', 'En': 'O26'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2100'}]",11,"{'Zh_tw': '橘26', 'En': 'O26'}",東昇公園,Dongsheng Park,捷運迴龍站,MRT Huilong Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0415002600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16688,16688,True,"[{'OperatorID': '16186', 'OperatorName': {'Zh_tw': '淡水客運'}, 'OperatorCode': 'TamshuiBus', 'OperatorNo': '1104'}]",005,015,"[{'SubRouteUID': 'NWT157773', 'SubRouteID': '157773', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '983', 'En': '983'}, 'Direction': 0, 'FirstBusTime': '0620', 'LastBusTime': '1920', 'HolidayFirstBusTime': '0930', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT157773', 'SubRouteID': '157773', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '983', 'En': '983'}, 'Direction': 1, 'FirstBusTime': '0620', 'LastBusTime': '1920', 'HolidayFirstBusTime': '0930', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT159329', 'SubRouteID': '159329', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '983新市站(暫停營運)', 'En': '983 Newmarket Station'}, 'Direction': 0, 'FirstBusTime': '0620', 'LastBusTime': '1920', 'HolidayFirstBusTime': '0930', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT159330', 'SubRouteID': '159330', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '983關渡(暫停營運)', 'En': '983Guandu'}, 'Direction': 1, 'FirstBusTime': '0620', 'LastBusTime': '1920', 'HolidayFirstBusTime': '0930', 'HolidayLastBusTime': '1700'}]",11,"{'Zh_tw': '983', 'En': '983'}",淡海新市鎮,Danhai New Town,捷運關渡站,MRT Guandu Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400098300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16689,16689,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157774', 'SubRouteID': '157774', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '793', 'En': '793'}, 'Direction': 0, 'FirstBusTime': '0500', 'LastBusTime': '2010', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT157774', 'SubRouteID': '157774', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '793', 'En': '793'}, 'Direction': 1, 'FirstBusTime': '0500', 'LastBusTime': '2010', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '1700'}]",11,"{'Zh_tw': '793', 'En': '793'}",樹林,Shulin,動物園,Taipei Zoo,兩段票,2 segments,積穗(員山路)-捷運秀朗橋站,Jisui-MRT Xiulang Bridge Sta.,https://ebus.gov.taipei/MapOverview?nid=0400079300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16691,16691,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157776', 'SubRouteID': '157776', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '796木柵站', 'En': '796 Muzha Stop'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2240', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2240'}, {'SubRouteUID': 'NWT158946', 'SubRouteID': '158946', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '796南雅站', 'En': '796 Nanya Stop'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2240', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2240'}]",11,"{'Zh_tw': '796', 'En': '796'}",木柵,Muzha,板橋,Banqiao,兩段票,2 segments,積穗-捷運秀朗橋站,Jisui-MRT Xiulang Bridge Sta.,https://ebus.gov.taipei/MapOverview?nid=0400079600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16692,16692,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT157777', 'SubRouteID': '157777', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '783', 'En': '783'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2150', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2150'}, {'SubRouteUID': 'NWT157777', 'SubRouteID': '157777', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '783', 'En': '783'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2150', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2150'}]",11,"{'Zh_tw': '783', 'En': '783'}",五股,Wugu,臺北,Taipei,二段票,Charge for 2 sections,新泰中正路口-五谷王廟,Xintai Rd. Intersection-Wuguwang Temple,https://ebus.gov.taipei/MapOverview?nid=0400078300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16693,16693,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT157778', 'SubRouteID': '157778', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '785', 'En': '785'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1810', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1810'}, {'SubRouteUID': 'NWT157778', 'SubRouteID': '157778', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '785', 'En': '785'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '1810', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1810'}]",11,"{'Zh_tw': '785', 'En': '785'}",觀音山,Guanyinshan,臺北北門,Beimen,二段票,Charge for 2 sections,去程: 灰瑤-三重派出所(福德北路)、 返程: 三重派出所(重新路)-灰瑤,Huiyao-Sanchong Police Station,https://ebus.gov.taipei/MapOverview?nid=0400078500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16694,16694,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT157779', 'SubRouteID': '157779', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '786', 'En': '786'}, 'Direction': 0, 'FirstBusTime': '0500', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT157779', 'SubRouteID': '157779', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '786', 'En': '786'}, 'Direction': 1, 'FirstBusTime': '0500', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT160792', 'SubRouteID': '160792', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '786不繞林口轉運站', 'En': '786S'}, 'Direction': 0, 'FirstBusTime': '0500', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT160792', 'SubRouteID': '160792', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '786不繞林口轉運站', 'En': '786S'}, 'Direction': 1, 'FirstBusTime': '0500', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2200'}]",11,"{'Zh_tw': '786', 'En': '786'}",華亞園區,Hwa Ya Park,板橋,Banqiao,二段票,Charge for 2 sections,黎明技術學院-捷運新莊站,Leeming Institute Of Technology-MRT Xinzhuang Station,https://ebus.gov.taipei/MapOverview?nid=0400078600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16695,16695,True,"[{'OperatorID': '16189', 'OperatorName': {'Zh_tw': '中興巴士', 'En': 'Zhongxing Bus'}, 'OperatorCode': 'ZhongxingBus', 'OperatorNo': '0410'}]",005,015,"[{'SubRouteUID': 'NWT157780', 'SubRouteID': '157780', 'OperatorIDs': ['16189'], 'SubRouteName': {'Zh_tw': '821', 'En': '821'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '1710', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '1620'}, {'SubRouteUID': 'NWT157780', 'SubRouteID': '157780', 'OperatorIDs': ['16189'], 'SubRouteName': {'Zh_tw': '821', 'En': '821'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '1710', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '1620'}]",11,"{'Zh_tw': '821', 'En': '821'}",三芝,Sanzhi,天文科學館,Astronomical Museum,四段票,4 segments,灰瑤子-興化店，福德宮-捷運淡水站，捷運竹圍站-關渡國小(臺北城市科技大學),"Huiyaozi-Xinghuadian , Fude Temple-MRT Tamsui Station, Guandu Elementary School",https://ebus.gov.taipei/MapOverview?nid=0400082100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16697,16697,True,"[{'OperatorID': '16185', 'OperatorName': {'Zh_tw': '指南客運'}, 'OperatorCode': 'ZhinanBus', 'OperatorNo': '0907'}]",005,015,"[{'SubRouteUID': 'NWT157783', 'SubRouteID': '157783', 'OperatorIDs': ['16185'], 'SubRouteName': {'Zh_tw': '847區', 'En': '847 Shuttle'}, 'Direction': 0, 'FirstBusTime': '0550', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0550', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT157783', 'SubRouteID': '157783', 'OperatorIDs': ['16185'], 'SubRouteName': {'Zh_tw': '847區', 'En': '847 Shuttle'}, 'Direction': 1, 'FirstBusTime': '0550', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0550', 'HolidayLastBusTime': '2200'}]",11,"{'Zh_tw': '847區', 'En': '847Shuttle'}",樹林,Shulin,捷運亞東醫院站,MRT Far Eastern Hospital Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400084720,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16710,16710,True,"[{'OperatorID': '16186', 'OperatorName': {'Zh_tw': '淡水客運'}, 'OperatorCode': 'TamshuiBus', 'OperatorNo': '1104'}]",005,015,"[{'SubRouteUID': 'NWT157802', 'SubRouteID': '157802', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '867區', 'En': '867 sub'}, 'Direction': 0, 'FirstBusTime': '2230', 'LastBusTime': '2230', 'HolidayFirstBusTime': '2230', 'HolidayLastBusTime': '2230'}, {'SubRouteUID': 'NWT157802', 'SubRouteID': '157802', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '867區', 'En': '867 sub'}, 'Direction': 1, 'FirstBusTime': '2230', 'LastBusTime': '2230', 'HolidayFirstBusTime': '2230', 'HolidayLastBusTime': '2230'}]",11,"{'Zh_tw': '867區', 'En': '867Shuttle'}",捷運淡水站,Tamsui,石門,Jianshanhu,三段票,3 segments,灰瑤子-興化店，三芝-薪水居易,"Huiyaozi-Xinghuadian ,Sanzhi-Xinshui Juyi",https://ebus.gov.taipei/MapOverview?nid=0400086720,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16715,16715,True,"[{'OperatorID': '16186', 'OperatorName': {'Zh_tw': '淡水客運'}, 'OperatorCode': 'TamshuiBus', 'OperatorNo': '1104'}]",005,015,"[{'SubRouteUID': 'NWT157812', 'SubRouteID': '157812', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '紅28直', 'En': 'R28 Sub'}, 'Direction': 0, 'FirstBusTime': '0624', 'LastBusTime': '1930'}, {'SubRouteUID': 'NWT157812', 'SubRouteID': '157812', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '紅28直', 'En': 'R28 Sub'}, 'Direction': 1}]",11,"{'Zh_tw': '紅28直', 'En': 'R28Sub'}",淡江大學,Tamkang University,捷運淡水站,MRT Tamsui Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0411002830,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16717,16717,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT157814', 'SubRouteID': '157814', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '895', 'En': '895'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT157814', 'SubRouteID': '157814', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '895', 'En': '895'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT159608', 'SubRouteID': '159608', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '895寵物公車', 'En': '895PET'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2200'}, {'SubRouteUID': 'NWT159608', 'SubRouteID': '159608', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '895寵物公車', 'En': '895PET'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2200', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2200'}]",11,"{'Zh_tw': '895', 'En': '895'}",南勢角,Nanshijiao,捷運公館站,MRT Gongguan Sta.,一段票,1 segments,https://ebus.gov.taipei/MapOverview?nid=0400089500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16719,16719,False,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT157817', 'SubRouteID': '157817', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '795往木柵', 'En': '795 Muzha'}, 'Direction': 0, 'FirstBusTime': '0540', 'LastBusTime': '2300', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '2300'}]",11,"{'Zh_tw': '795往木柵', 'En': '795Muzha'}",十分寮、平溪,Shifenliao、Pingxi,木柵,Muzha,三段票,雙溪口，五坑,Shuangxiko-Wukeng,https://ebus.gov.taipei/MapOverview?nid=0400079570,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
