StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
PEN136080,136080,文光國中站,POINT (119.5701537 23.57410897),2023-07-13T00:00:00,2023-07-14T00:20:39.937
PEN136072,136072,西文上站,POINT (119.5893601 23.56374994),2023-07-13T00:00:00,2023-07-14T00:20:39.717
PEN136075,136075,中正新城站,POINT (119.5972242 23.55976672),2023-07-13T00:00:00,2023-07-14T00:20:39.877
PEN136053,136053,沙港,POINT (119.624526 23.604393),2023-07-13T00:00:00,2023-07-14T00:20:39.673
PEN136077,136077,老人之家站,POINT (119.6030563 23.55724891),2023-07-13T00:00:00,2023-07-14T00:20:39.907
PEN136076,136076,中正國中站,POINT (119.600927 23.558347),2023-07-13T00:00:00,2023-07-14T00:20:39.877
PEN136061,136061,星文營區站,POINT (119.619149 23.567124),2023-07-13T00:00:00,2023-07-14T00:20:39.75
PEN136088,136088,西衛里東站,POINT (119.5792964 23.57957041),2023-07-13T00:00:00,2023-07-14T00:20:40.03
PEN136056,136056,水窟站,POINT (119.626268 23.60234469),2023-07-13T00:00:00,2023-07-14T00:20:39.78
PEN136081,136081,光榮里下站,POINT (119.5710095 23.57578709),2023-07-13T00:00:00,2023-07-14T00:20:39.813
PEN136083,136083,光榮里上站,POINT (119.5712119 23.57762867),2023-07-13T00:00:00,2023-07-14T00:20:40
PEN136084,136084,重光南站,POINT (119.571251 23.581823),2023-07-13T00:00:00,2023-07-14T00:20:39.967
PEN136085,136085,重光站,POINT (119.571336 23.582809),2023-07-13T00:00:00,2023-07-14T00:20:39.967
PEN136086,136086,重光東站,POINT (119.573084 23.582379),2023-07-13T00:00:00,2023-07-14T00:20:39.983
PEN136064,136064,白坑生命紀念館,POINT (119.6541472 23.59703988),2023-07-13T00:00:00,2023-07-14T00:20:39.877
PEN136070,136070,地方法院,POINT (119.5837832 23.56840642),2023-07-13T00:00:00,2023-07-14T00:20:39.827
PEN136091,136091,林投站,POINT (119.645243 23.56405),2023-07-13T00:00:00,2023-07-14T00:20:40.093
PEN136089,136089,山寮站,POINT (119.577404 23.578046),2023-07-13T00:00:00,2023-07-14T00:20:39.89
PEN136097,136097,林投東站,POINT (119.6522548 23.5642063),2023-07-13T00:00:00,2023-07-14T00:20:40.11
PEN136092,136092,中興國小站,POINT (119.575233 23.575603),2023-07-13T00:00:00,2023-07-14T00:20:40.03
PEN136093,136093,三多路站,POINT (119.5771479 23.57458408),2023-07-13T00:00:00,2023-07-14T00:20:40.063
PEN136094,136094,澎湖科技大學站,POINT (119.580511 23.57443),2023-07-13T00:00:00,2023-07-14T00:20:40.063
PEN136098,136098,烏泥站,POINT (119.656465 23.564883),2023-07-13T00:00:00,2023-07-14T00:20:39.967
PEN136105,136105,龍門終點站,POINT (119.673632 23.564157),2023-07-13T00:00:00,2023-07-14T00:20:40.217
PEN136073,136073,西文新村站,POINT (119.5920213 23.56245278),2023-07-13T00:00:00,2023-07-14T00:20:39.967
PEN136078,136078,澎湖遊客中心,POINT (119.606497 23.555445),2023-07-13T00:00:00,2023-07-14T00:20:39.92
PEN136100,136100,尖山發電廠,POINT (119.6618853 23.56511493),2023-07-13T00:00:00,2023-07-14T00:20:40.207
PEN136101,136101,尖山北,POINT (119.662414 23.567327),2023-07-13T00:00:00,2023-07-14T00:20:40.11
PEN136102,136102,尖山內站,POINT (119.662311 23.569537),2023-07-13T00:00:00,2023-07-14T00:20:40.14
PEN136103,136103,尖山站,POINT (119.6667649 23.56536339),2023-07-13T00:00:00,2023-07-14T00:20:40.14
PEN136106,136106,龍門南站,POINT (119.675798 23.562966),2023-07-13T00:00:00,2023-07-14T00:20:40.047
PEN136113,136113,龍門東站,POINT (119.675079 23.568726),2023-07-13T00:00:00,2023-07-14T00:20:40.297
PEN136108,136108,龍門漁港,POINT (119.676972 23.558853),2023-07-13T00:00:00,2023-07-14T00:20:40.28
PEN136082,136082,龍行新城站,POINT (119.572815 23.576166),2023-07-13T00:00:00,2023-07-14T00:20:40.063
