RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
604170B,大仁街,04170,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604171B,大仁路一段,04171,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604172B,大仁路二段,04172,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604173B,大元路,04173,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604174B,大公街,04174,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604175B,大平街,04175,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604176B,大弘一街,04176,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604177B,大弘二街,04177,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604178B,大弘三街,04178,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604181B,大弘五街,04181,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604182B,大弘六街,04182,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608447B,大弘六街,08447,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604179B,大弘四街,04179,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604180B,大弘四街,04180,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604183B,大弘街,04183,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604184B,大正街,04184,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604185B,大甲街,04185,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604186B,大甲溪橋引道,04186,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604187B,大光街,04187,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604188B,大光街,04188,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604189B,大全街,04189,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604194B,大同七街,04194,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608145B,大同九街,08145,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608448B,大同九街,08448,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604190B,大同二街,04190,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604195B,大同八街,04195,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604196B,大同八街,04196,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604197B,大同十街,04197,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608449B,大同十街,08449,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604191B,大同三街,04191,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604192B,大同五街,04192,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604193B,大同六街,04193,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608689B,大同六街三十一弄,08689,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604198B,大同街,04198,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604199B,大同街,04199,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604200B,大同街,04200,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604201B,大同街,04201,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604202B,大同街,04202,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608450B,大同街,08450,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608690B,大同街明光巷,08690,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608691B,大同街賢德巷,08691,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604203B,大同路,04203,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604204B,大同路,04204,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604205B,大圳路,04205,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604206B,大圳路,04206,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604207B,大安西街,04207,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604208B,大安港路,04208,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604209B,大安街,04209,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604210B,大安街,04210,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608451B,大成南路,08451,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604211B,大成街,04211,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604212B,大成街,04212,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604213B,大成街,04213,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604214B,大成路,04214,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604215B,大有一街,04215,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604216B,大有一街,04216,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604217B,大有二街,04217,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604218B,大有二街,04218,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604219B,大有三街,04219,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604220B,大有三街,04220,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604221B,大有五街,04221,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608452B,大有四街,08452,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604222B,大有西街,04222,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604223B,大有東街,04223,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604224B,大有街,04224,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608692B,大坑巷,08692,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604225B,大肚街,04225,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604226B,大里一街,04226,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604227B,大里二街,04227,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604228B,大里街,04228,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604229B,大里路,04229,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608693B,大里路中里巷,08693,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608694B,大里路西里巷,08694,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604230B,大和路,04230,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604231B,大忠南街,04231,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604232B,大忠街,04232,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604233B,大昌街,04233,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604234B,大昌街,04234,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604235B,大昌街,04235,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604236B,大明一街,04236,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604237B,大明一路,04237,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604238B,大明二街,04238,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604239B,大明二路,04239,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604240B,大明三街,04240,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604241B,大明三路,04241,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604243B,大明五街,04243,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604242B,大明四街,04242,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608695B,大明巷,08695,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604244B,大明街,04244,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604245B,大明街,04245,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608453B,大明街第五市場,08453,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604246B,大明路,04246,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604247B,大明路,04247,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604248B,大明路,04248,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604249B,大林路,04249,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608696B,大河一巷,08696,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608697B,大河二巷,08697,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604250B,大河街,04250,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604251B,大社街,04251,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604252B,大社街,04252,6,市區一般道路,B,臺中市,Taichung,2018-09-28
