StationGroupUID,StationGroupID,StationGroupName,StationGroupPosition,UpdateTime,VersionID
THB558－052,558－052,{'Zh_tw': '初鄉國小'},"{'PositionLon': 120.736995, 'PositionLat': 23.767185, 'GeoHash': 'wsjz5qtvz'}",2023-07-13T07:38:39+08:00,1790
THB558－053,558－053,{'Zh_tw': '東初鄉'},"{'PositionLon': 120.74100914435, 'PositionLat': 23.7654551586744, 'GeoHash': 'wsjz5w2gv'}",2023-07-13T07:38:39+08:00,1790
THB558－054,558－054,{'Zh_tw': '靖山'},"{'PositionLon': 120.744071282347, 'PositionLat': 23.7654886618663, 'GeoHash': 'wsjz5w7hh'}",2023-07-13T07:38:39+08:00,1790
THB558－055,558－055,{'Zh_tw': '秀川橋'},"{'PositionLon': 120.748781373122, 'PositionLat': 23.7690307237384, 'GeoHash': 'wsjz5xn8d'}",2023-07-13T07:38:39+08:00,1790
THB558－056,558－056,{'Zh_tw': '水尾'},"{'PositionLon': 120.752067988399, 'PositionLat': 23.7693554201273, 'GeoHash': 'wsjz5z0fx'}",2023-07-13T07:38:39+08:00,1790
THB558－057,558－057,{'Zh_tw': '青潭橋'},"{'PositionLon': 120.75657, 'PositionLat': 23.768045, 'GeoHash': 'wsjz5yu6b'}",2023-07-13T07:38:39+08:00,1790
THB558－058,558－058,{'Zh_tw': '營地'},"{'PositionLon': 120.759250732132, 'PositionLat': 23.7701662345768, 'GeoHash': 'wsjz5znpq'}",2023-07-13T07:38:39+08:00,1790
THB558－059,558－059,{'Zh_tw': '埔祥'},"{'PositionLon': 120.761415, 'PositionLat': 23.771135, 'GeoHash': 'wsjz5zrub'}",2023-07-13T07:38:39+08:00,1790
THB558－060,558－060,{'Zh_tw': '鞍頂'},"{'PositionLon': 120.76709, 'PositionLat': 23.77013, 'GeoHash': 'wsjzhp5zj'}",2023-07-13T07:38:39+08:00,1790
THB558－061,558－061,{'Zh_tw': '鞍腳'},"{'PositionLon': 120.771155, 'PositionLat': 23.77276, 'GeoHash': 'wsjzhpwy7'}",2023-07-13T07:38:39+08:00,1790
THB558－062,558－062,{'Zh_tw': '仁壽'},"{'PositionLon': 120.772555, 'PositionLat': 23.77642, 'GeoHash': 'wsjzk0rgs'}",2023-07-13T07:38:39+08:00,1790
THB558－063,558－063,{'Zh_tw': '秀峰'},"{'PositionLon': 120.776413333333, 'PositionLat': 23.78088, 'GeoHash': 'wsjzk34tw'}",2023-07-13T07:38:39+08:00,1790
THB558－064,558－064,{'Zh_tw': '下坪'},"{'PositionLon': 120.77667, 'PositionLat': 23.784855, 'GeoHash': 'wsjzk3fuu'}",2023-07-13T07:38:39+08:00,1790
THB558－065,558－065,{'Zh_tw': '清水溝'},"{'PositionLon': 120.78029, 'PositionLat': 23.78695, 'GeoHash': 'wsjzk6m90'}",2023-07-13T07:38:39+08:00,1790
THB558－066,558－066,{'Zh_tw': '廖厝'},"{'PositionLon': 120.78183, 'PositionLat': 23.790365, 'GeoHash': 'wsjzk6ysu'}",2023-07-13T07:38:39+08:00,1790
THB558－067,558－067,{'Zh_tw': '土城'},"{'PositionLon': 120.782415, 'PositionLat': 23.7916, 'GeoHash': 'wsjzk7ph4'}",2023-07-13T07:38:39+08:00,1790
THB558－068,558－068,{'Zh_tw': '竹圍'},"{'PositionLon': 120.78555, 'PositionLat': 23.79358, 'GeoHash': 'wsjzke3re'}",2023-07-13T07:38:39+08:00,1790
THB558－069,558－069,{'Zh_tw': '楠仔坑'},"{'PositionLon': 120.78656213345, 'PositionLat': 23.7941909431097, 'GeoHash': 'wsjzked54'}",2023-07-13T07:38:39+08:00,1790
THB558－070,558－070,{'Zh_tw': '石碑'},"{'PositionLon': 120.78847, 'PositionLat': 23.79698, 'GeoHash': 'wsjzks57r'}",2023-07-13T07:38:39+08:00,1790
THB558－071,558－071,{'Zh_tw': '瑞田國小'},"{'PositionLon': 120.789155, 'PositionLat': 23.79999, 'GeoHash': 'wsjzkseuz'}",2023-07-13T07:38:39+08:00,1790
THB558－072,558－072,{'Zh_tw': '農會'},"{'PositionLon': 120.786373833471, 'PositionLat': 23.8025886137759, 'GeoHash': 'wsjzkt1un'}",2023-07-13T07:38:39+08:00,1790
THB558－073,558－073,{'Zh_tw': '瑞田'},"{'PositionLon': 120.783935, 'PositionLat': 23.804075, 'GeoHash': 'wsjzkt2hv'}",2023-07-13T07:38:39+08:00,1790
THB558－074,558－074,{'Zh_tw': '頂瑞田'},"{'PositionLon': 120.790274153167, 'PositionLat': 23.804024289884, 'GeoHash': 'wsjzktku3'}",2023-07-13T07:38:39+08:00,1790
THB558－075,558－075,{'Zh_tw': '番仔寮'},"{'PositionLon': 120.794801114388, 'PositionLat': 23.8058509392813, 'GeoHash': 'wsjzkv8p4'}",2023-07-13T07:38:39+08:00,1790
THB558－076,558－076,{'Zh_tw': '乾坑'},"{'PositionLon': 120.805694397523, 'PositionLat': 23.8104037422493, 'GeoHash': 'wsjzmn818'}",2023-07-13T07:38:39+08:00,1790
THB558－077,558－077,{'Zh_tw': '頂廣興'},"{'PositionLon': 120.7626131, 'PositionLat': 23.7370535, 'GeoHash': 'wsjzh10wk'}",2023-07-13T07:38:39+08:00,1790
THB558－078,558－078,{'Zh_tw': '廣興國小'},"{'PositionLon': 120.765656, 'PositionLat': 23.734723, 'GeoHash': 'wsjzh0fbg'}",2023-07-13T07:38:39+08:00,1790
THB558－079,558－079,{'Zh_tw': '石城'},"{'PositionLon': 120.768809, 'PositionLat': 23.732206, 'GeoHash': 'wsjzh0m4j'}",2023-07-13T07:38:39+08:00,1790
THB558－080,558－080,{'Zh_tw': '內湖口'},"{'PositionLon': 120.775165627893, 'PositionLat': 23.7277421667186, 'GeoHash': 'wsjyur9b1'}",2023-07-13T07:38:39+08:00,1790
THB558－081,558－081,{'Zh_tw': '田寮'},"{'PositionLon': 120.776617412827, 'PositionLat': 23.7243391242786, 'GeoHash': 'wsjyuqfu7'}",2023-07-13T07:38:39+08:00,1790
THB558－082,558－082,{'Zh_tw': '工作站'},"{'PositionLon': 120.779155, 'PositionLat': 23.715495, 'GeoHash': 'wsjyumk8y'}",2023-07-13T07:38:39+08:00,1790
THB558－083,558－083,{'Zh_tw': '內湖國小'},"{'PositionLon': 120.780295, 'PositionLat': 23.71276, 'GeoHash': 'wsjyukv8b'}",2023-07-13T07:38:39+08:00,1790
THB558－084,558－084,{'Zh_tw': '新明山'},"{'PositionLon': 120.781712004335, 'PositionLat': 23.7052924209396, 'GeoHash': 'wsjyu7qt3'}",2023-07-13T07:38:39+08:00,1790
THB558－085,558－085,{'Zh_tw': '有水坑'},"{'PositionLon': 120.78237717767, 'PositionLat': 23.6999597786219, 'GeoHash': 'wsjyu6rn3'}",2023-07-13T07:38:39+08:00,1790
THB558－086,558－086,{'Zh_tw': '崩崁頭'},"{'PositionLon': 120.785460510956, 'PositionLat': 23.6955126462278, 'GeoHash': 'wsjyu99k3'}",2023-07-13T07:38:39+08:00,1790
THB558－087,558－087,{'Zh_tw': '彎坑'},"{'PositionLon': 120.790904, 'PositionLat': 23.6887505, 'GeoHash': 'wsjyu8mkb'}",2023-07-13T07:38:39+08:00,1790
THB558－088,558－088,{'Zh_tw': '米堤'},"{'PositionLon': 120.793465, 'PositionLat': 23.68564, 'GeoHash': 'wsjysxz4g'}",2023-07-13T07:38:39+08:00,1790
THB558－089,558－089,{'Zh_tw': '下溪頭'},"{'PositionLon': 120.794535, 'PositionLat': 23.67867, 'GeoHash': 'wsjyswxfk'}",2023-07-13T07:38:39+08:00,1790
THB558－090,558－090,{'Zh_tw': '孟宗山莊'},"{'PositionLon': 120.795255, 'PositionLat': 23.676505, 'GeoHash': 'wsjysy0mt'}",2023-07-13T07:38:39+08:00,1790
THB558－091,558－091,{'Zh_tw': '農會前'},"{'PositionLon': 120.76099, 'PositionLat': 23.73708, 'GeoHash': 'wsjz5cpqx'}",2023-07-13T07:38:39+08:00,1790
THB558－093,558－093,{'Zh_tw': '市場口'},"{'PositionLon': 120.757705, 'PositionLat': 23.726595, 'GeoHash': 'wsjygzm16'}",2023-07-13T07:38:39+08:00,1790
THB558－094,558－094,{'Zh_tw': '竹林'},"{'PositionLon': 120.756914289632, 'PositionLat': 23.7264364177139, 'GeoHash': 'wsjygzk88'}",2023-07-13T07:38:39+08:00,1790
THB558－095,558－095,{'Zh_tw': '豬灶'},"{'PositionLon': 120.75329928302, 'PositionLat': 23.7287348343133, 'GeoHash': 'wsjygz9vg'}",2023-07-13T07:38:39+08:00,1790
THB558－096,558－096,{'Zh_tw': '中湖'},"{'PositionLon': 120.749065, 'PositionLat': 23.732555, 'GeoHash': 'wsjz58qu1'}",2023-07-13T07:38:39+08:00,1790
THB558－097,558－097,{'Zh_tw': '南坪'},"{'PositionLon': 120.74684, 'PositionLat': 23.733915, 'GeoHash': 'wsjz58thj'}",2023-07-13T07:38:39+08:00,1790
THB558－098,558－098,{'Zh_tw': '頂崎頭'},"{'PositionLon': 120.740555, 'PositionLat': 23.73811, 'GeoHash': 'wsjz592sd'}",2023-07-13T07:38:39+08:00,1790
THB558－099,558－099,{'Zh_tw': '崎頭'},"{'PositionLon': 120.73918, 'PositionLat': 23.73894, 'GeoHash': 'wsjz53x96'}",2023-07-13T07:38:39+08:00,1790
THB558－101,558－101,{'Zh_tw': '鳳鵬站'},"{'PositionLon': 120.7872, 'PositionLat': 23.76552, 'GeoHash': 'wsjzhw6s1'}",2023-07-13T07:38:39+08:00,1790
THB558－102,558－102,{'Zh_tw': '溪底城'},"{'PositionLon': 120.78936, 'PositionLat': 23.75719, 'GeoHash': 'wsjzhsu5s'}",2023-07-13T07:38:39+08:00,1790
THB558－103,558－103,{'Zh_tw': '茅埔'},"{'PositionLon': 120.79466, 'PositionLat': 23.75547, 'GeoHash': 'wsjzhsxcx'}",2023-07-13T07:38:39+08:00,1790
THB558－104,558－104,{'Zh_tw': '鶴山廟'},"{'PositionLon': 120.7806215, 'PositionLat': 23.692689, 'GeoHash': 'wsjyu3jgb'}",2023-07-13T07:38:39+08:00,1790
THB558－105,558－105,{'Zh_tw': '溪坪'},"{'PositionLon': 120.7847195, 'PositionLat': 23.6917275, 'GeoHash': 'wsjyu8bwr'}",2023-07-13T07:38:39+08:00,1790
THB558－106,558－106,{'Zh_tw': '龜坪'},"{'PositionLon': 120.7769885, 'PositionLat': 23.7010995, 'GeoHash': 'wsjyu6ehg'}",2023-07-13T07:38:39+08:00,1790
THB558－107,558－107,{'Zh_tw': '和雅社區'},"{'PositionLon': 120.775704, 'PositionLat': 23.702796, 'GeoHash': 'wsjyu6fnv'}",2023-07-13T07:38:39+08:00,1790
THB558－108,558－108,{'Zh_tw': '和雅村'},"{'PositionLon': 120.775317, 'PositionLat': 23.710897, 'GeoHash': 'wsjyuk3vu'}",2023-07-13T07:38:39+08:00,1790
THB558－109,558－109,{'Zh_tw': '大華嚴寺'},"{'PositionLon': 120.7791875, 'PositionLat': 23.6946425, 'GeoHash': 'wsjyu3kxr'}",2023-07-13T07:38:39+08:00,1790
THB558－110,558－110,{'Zh_tw': '鹿谷國中(側門)'},"{'PositionLon': 120.7593589, 'PositionLat': 23.7477338, 'GeoHash': 'wsjz5gnk9'}",2023-07-13T07:38:39+08:00,1790
THB558－112,558－112,{'Zh_tw': '竹豐社區'},"{'PositionLon': 120.750672, 'PositionLat': 23.731338, 'GeoHash': 'wsjz58pvn'}",2023-07-13T07:38:39+08:00,1790
THB600－001,600－001,{'Zh_tw': '下山仔頂'},"{'PositionLon': 120.46831, 'PositionLat': 23.47746, 'GeoHash': 'wsjtt3fq5'}",2023-07-13T07:38:39+08:00,1790
THB600－002,600－002,{'Zh_tw': '北門'},"{'PositionLon': 120.45423, 'PositionLat': 23.486475, 'GeoHash': 'wsjtt584d'}",2023-07-13T07:38:39+08:00,1790
THB600－003,600－003,{'Zh_tw': '第一銀行'},"{'PositionLon': 120.45071, 'PositionLat': 23.47987, 'GeoHash': 'wsjtsfms0'}",2023-07-13T07:38:39+08:00,1790
THB600－004,600－004,{'Zh_tw': '嘉義交流道'},"{'PositionLon': 120.395755, 'PositionLat': 23.49278, 'GeoHash': 'wsjtestx2'}",2023-07-13T07:38:39+08:00,1790
THB600－005,600－005,{'Zh_tw': '東洋新村'},"{'PositionLon': 120.490235, 'PositionLat': 23.481335, 'GeoHash': 'wsjttfdk9'}",2023-07-13T07:38:39+08:00,1790
THB600－006,600－006,{'Zh_tw': '崇仁護校'},"{'PositionLon': 120.48203, 'PositionLat': 23.47996, 'GeoHash': 'wsjttdkkd'}",2023-07-13T07:38:39+08:00,1790
THB600－007,600－007,{'Zh_tw': '嘉邑城隍廟'},"{'PositionLon': 120.453485, 'PositionLat': 23.477085, 'GeoHash': 'wsjtsczec'}",2023-07-13T07:38:39+08:00,1790
THB600－008,600－008,{'Zh_tw': '安老院'},"{'PositionLon': 120.462975, 'PositionLat': 23.488575, 'GeoHash': 'wsjtt5yqy'}",2023-07-13T07:38:39+08:00,1790
THB600－009,600－009,{'Zh_tw': '荖籘宅'},"{'PositionLon': 120.44603, 'PositionLat': 23.509285, 'GeoHash': 'wsjtszdpe'}",2023-07-13T07:38:39+08:00,1790
THB600－010,600－010,{'Zh_tw': '大溪厝'},"{'PositionLon': 120.417205, 'PositionLat': 23.48614, 'GeoHash': 'wsjts5t0s'}",2023-07-13T07:38:39+08:00,1790
THB600－011,600－011,{'Zh_tw': '嘉義交流道東站'},"{'PositionLon': 120.3956775, 'PositionLat': 23.4893395, 'GeoHash': 'wsjtesj7q'}",2023-07-13T07:38:39+08:00,1790
THB600－012,600－012,{'Zh_tw': '世賢北港'},"{'PositionLon': 120.422695, 'PositionLat': 23.484415, 'GeoHash': 'wsjts71ns'}",2023-07-13T07:38:39+08:00,1790
THB600－013,600－013,{'Zh_tw': '嘉義高中'},"{'PositionLon': 120.464556666667, 'PositionLat': 23.4776616666667, 'GeoHash': 'wsjtt1zx7'}",2023-07-13T07:38:39+08:00,1790
THB600－014,600－014,{'Zh_tw': '台斗坑'},"{'PositionLon': 120.4527, 'PositionLat': 23.49131, 'GeoHash': 'wsjtsuqyz'}",2023-07-13T07:38:39+08:00,1790
THB600－015,600－015,{'Zh_tw': '東山仔頂'},"{'PositionLon': 120.48013, 'PositionLat': 23.479865, 'GeoHash': 'wsjttd6un'}",2023-07-13T07:38:39+08:00,1790
THB600－016,600－016,{'Zh_tw': '興村'},"{'PositionLon': 120.459009212856, 'PositionLat': 23.4558101610688, 'GeoHash': 'wsjtmjgxf'}",2023-07-13T07:38:39+08:00,1790
THB600－018,600－018,{'Zh_tw': '五穀王廟'},"{'PositionLon': 120.45585, 'PositionLat': 23.47651, 'GeoHash': 'wsjtt1c28'}",2023-07-13T07:38:39+08:00,1790
THB600－019,600－019,{'Zh_tw': '姜母寮'},"{'PositionLon': 120.424255, 'PositionLat': 23.483475, 'GeoHash': 'wsjts7430'}",2023-07-13T07:38:39+08:00,1790
THB600－020,600－020,{'Zh_tw': '世賢八德'},"{'PositionLon': 120.429895, 'PositionLat': 23.492215, 'GeoHash': 'wsjtskwk5'}",2023-07-13T07:38:39+08:00,1790
THB600－022,600－022,{'Zh_tw': '嘉義公園'},"{'PositionLon': 120.463905, 'PositionLat': 23.482725, 'GeoHash': 'wsjtt4zhu'}",2023-07-13T07:38:39+08:00,1790
THB600－023,600－023,{'Zh_tw': '市議會'},"{'PositionLon': 120.43225, 'PositionLat': 23.47882, 'GeoHash': 'wsjtsd0n4'}",2023-07-13T07:38:39+08:00,1790
THB600－024,600－024,{'Zh_tw': '宏仁女中'},"{'PositionLon': 120.446980333333, 'PositionLat': 23.5062833333333, 'GeoHash': 'wsjtsz4y4'}",2023-07-13T07:38:39+08:00,1790
THB600－025,600－025,{'Zh_tw': '嘉義市轉運中心'},"{'PositionLon': 120.43991, 'PositionLat': 23.48013, 'GeoHash': 'wsjtsdmtt'}",2023-07-13T07:38:39+08:00,1790
THB600－026,600－026,{'Zh_tw': '森松公司'},"{'PositionLon': 120.426087664116, 'PositionLat': 23.4823215406967, 'GeoHash': 'wsjts6gd7'}",2023-07-13T07:38:39+08:00,1790
THB600－027,600－027,{'Zh_tw': '忠孝北街'},"{'PositionLon': 120.44202, 'PositionLat': 23.515765, 'GeoHash': 'wsjtu8zjq'}",2023-07-13T07:38:39+08:00,1790
THB600－029,600－029,{'Zh_tw': '嘉義醫院'},"{'PositionLon': 120.429605, 'PositionLat': 23.48037, 'GeoHash': 'wsjts6qpj'}",2023-07-13T07:38:39+08:00,1790
THB600－030,600－030,{'Zh_tw': '線路中心'},"{'PositionLon': 120.40093, 'PositionLat': 23.491035, 'GeoHash': 'wsjteu3m1'}",2023-07-13T07:38:39+08:00,1790
THB600－032,600－032,{'Zh_tw': '嘉創中心'},"{'PositionLon': 120.427265, 'PositionLat': 23.46733, 'GeoHash': 'wsjts2h7n'}",2023-07-13T07:38:39+08:00,1790
THB600－033,600－033,{'Zh_tw': '後湖'},"{'PositionLon': 120.450675, 'PositionLat': 23.49948, 'GeoHash': 'wsjtsvvw2'}",2023-07-13T07:38:39+08:00,1790
THB600－034,600－034,{'Zh_tw': '圳頭里'},"{'PositionLon': 120.4738667248, 'PositionLat': 23.4921872300812, 'GeoHash': 'wsjttkw7u'}",2023-07-13T07:38:39+08:00,1790
THB600－035,600－035,{'Zh_tw': '山子頂'},"{'PositionLon': 120.471315, 'PositionLat': 23.47771, 'GeoHash': 'wsjtt3ux9'}",2023-07-13T07:38:39+08:00,1790
THB600－036,600－036,{'Zh_tw': '精忠東站'},"{'PositionLon': 120.479230240244, 'PositionLat': 23.4926942434116, 'GeoHash': 'wsjttsdqc'}",2023-07-13T07:38:39+08:00,1790
THB600－038,600－038,{'Zh_tw': '嘉義高中'},"{'PositionLon': 120.46273, 'PositionLat': 23.47912, 'GeoHash': 'wsjtt4nrc'}",2023-07-13T07:38:39+08:00,1790
THB600－039,600－039,{'Zh_tw': '民族停車場'},"{'PositionLon': 120.454983, 'PositionLat': 23.4743185, 'GeoHash': 'wsjtt12eu'}",2023-07-13T07:38:39+08:00,1790
THB600－040,600－040,{'Zh_tw': '崇文國小'},"{'PositionLon': 120.453784216761, 'PositionLat': 23.4746490514102, 'GeoHash': 'wsjtscrv8'}",2023-07-13T07:38:39+08:00,1790
THB600－041,600－041,{'Zh_tw': '文化路口'},"{'PositionLon': 120.450259333333, 'PositionLat': 23.473878, 'GeoHash': 'wsjtscm1q'}",2023-07-13T07:38:39+08:00,1790
THB600－042,600－042,{'Zh_tw': '大業國中'},"{'PositionLon': 120.455465, 'PositionLat': 23.463955, 'GeoHash': 'wsjtmp2zr'}",2023-07-13T07:38:39+08:00,1790
THB600－043,600－043,{'Zh_tw': '長竹巷'},"{'PositionLon': 120.476815, 'PositionLat': 23.47781, 'GeoHash': 'wsjttd081'}",2023-07-13T07:38:39+08:00,1790
THB600－044,600－044,{'Zh_tw': '大嘉駕訓班'},"{'PositionLon': 120.41948, 'PositionLat': 23.485425, 'GeoHash': 'wsjts5qu9'}",2023-07-13T07:38:39+08:00,1790
THB600－045,600－045,{'Zh_tw': '下埤里'},"{'PositionLon': 120.406895, 'PositionLat': 23.48928, 'GeoHash': 'wsjteujdu'}",2023-07-13T07:38:39+08:00,1790
THB600－046,600－046,{'Zh_tw': '孔雀山莊'},"{'PositionLon': 120.48238, 'PositionLat': 23.494995, 'GeoHash': 'wsjttths6'}",2023-07-13T07:38:39+08:00,1790
THB600－047,600－047,{'Zh_tw': '公明路'},"{'PositionLon': 120.45238, 'PositionLat': 23.47977, 'GeoHash': 'wsjtsfqex'}",2023-07-13T07:38:39+08:00,1790
THB600－048,600－048,{'Zh_tw': '英統別墅'},"{'PositionLon': 120.46988, 'PositionLat': 23.4917, 'GeoHash': 'wsjttke3p'}",2023-07-13T07:38:39+08:00,1790
THB600－049,600－049,{'Zh_tw': '228紀念館'},"{'PositionLon': 120.46150365, 'PositionLat': 23.475599165, 'GeoHash': 'wsjtt1t7k'}",2023-07-13T07:38:39+08:00,1790
THB600－050,600－050,{'Zh_tw': '嘉義家職'},"{'PositionLon': 120.460975, 'PositionLat': 23.471595, 'GeoHash': 'wsjtt0v5b'}",2023-07-13T07:38:39+08:00,1790
THB600－051,600－051,{'Zh_tw': '中庄'},"{'PositionLon': 120.455365, 'PositionLat': 23.49754, 'GeoHash': 'wsjttj8gj'}",2023-07-13T07:38:39+08:00,1790
THB600－052,600－052,{'Zh_tw': '精忠一村'},"{'PositionLon': 120.476465, 'PositionLat': 23.49229, 'GeoHash': 'wsjtts8k9'}",2023-07-13T07:38:39+08:00,1790
THB600－053,600－053,{'Zh_tw': '輔仁中學'},"{'PositionLon': 120.45696, 'PositionLat': 23.461335, 'GeoHash': 'wsjtmp404'}",2023-07-13T07:38:39+08:00,1790
THB600－054,600－054,{'Zh_tw': '伏龍宮'},"{'PositionLon': 120.4344, 'PositionLat': 23.476715, 'GeoHash': 'wsjts9c9u'}",2023-07-13T07:38:39+08:00,1790
THB600－055,600－055,{'Zh_tw': '行政執行署'},"{'PositionLon': 120.4583, 'PositionLat': 23.482135, 'GeoHash': 'wsjtt4g13'}",2023-07-13T07:38:39+08:00,1790
THB600－056,600－056,{'Zh_tw': '新店'},"{'PositionLon': 120.466375, 'PositionLat': 23.489925, 'GeoHash': 'wsjttk0yt'}",2023-07-13T07:38:39+08:00,1790
THB600－057,600－057,{'Zh_tw': '嘉大林森校區'},"{'PositionLon': 120.459155, 'PositionLat': 23.487115, 'GeoHash': 'wsjtt5ewm'}",2023-07-13T07:38:39+08:00,1790
THB600－058,600－058,{'Zh_tw': '大雅站(嘉義縣公車處)'},"{'PositionLon': 120.46526, 'PositionLat': 23.47667, 'GeoHash': 'wsjtt3b1s'}",2023-07-13T07:38:39+08:00,1790
THB600－059,600－059,{'Zh_tw': '民國路口'},"{'PositionLon': 120.460085, 'PositionLat': 23.476926, 'GeoHash': 'wsjtt1u75'}",2023-07-13T07:38:39+08:00,1790
THB600－060,600－060,{'Zh_tw': '東盧厝'},"{'PositionLon': 120.498227256323, 'PositionLat': 23.4817793116173, 'GeoHash': 'wsjtw48pk'}",2023-07-13T07:38:39+08:00,1790
THB600－061,600－061,{'Zh_tw': '火車站'},"{'PositionLon': 120.44094, 'PositionLat': 23.47794, 'GeoHash': 'wsjtsdn2v'}",2023-07-13T07:38:39+08:00,1790
THB600－062,600－062,{'Zh_tw': '市政府'},"{'PositionLon': 120.4526475, 'PositionLat': 23.481605, 'GeoHash': 'wsjtsfwyq'}",2023-07-13T07:38:39+08:00,1790
THB600－064,600－064,{'Zh_tw': '彰化銀行'},"{'PositionLon': 120.44524, 'PositionLat': 23.479545, 'GeoHash': 'wsjtsf3d3'}",2023-07-13T07:38:39+08:00,1790
THB600－065,600－065,{'Zh_tw': '嘉義火車站'},"{'PositionLon': 120.44188, 'PositionLat': 23.47916, 'GeoHash': 'wsjtsdr05'}",2023-07-13T07:38:39+08:00,1790
THB600－066,600－066,{'Zh_tw': '行政執行署'},"{'PositionLon': 120.45827495, 'PositionLat': 23.48215916, 'GeoHash': 'wsjtt4g13'}",2023-07-13T07:38:39+08:00,1790
THB600－067,600－067,{'Zh_tw': '朱子公廟'},"{'PositionLon': 120.41296, 'PositionLat': 23.48741, 'GeoHash': 'wsjts5f01'}",2023-07-13T07:38:39+08:00,1790
THB600－068,600－068,{'Zh_tw': '中油訓練所'},"{'PositionLon': 120.45473, 'PositionLat': 23.46569, 'GeoHash': 'wsjtmpb3w'}",2023-07-13T07:38:39+08:00,1790
THB600－069,600－069,{'Zh_tw': '嘉義醫院'},"{'PositionLon': 120.43008, 'PositionLat': 23.47999, 'GeoHash': 'wsjts6qsb'}",2023-07-13T07:38:39+08:00,1790
THB600－070,600－070,{'Zh_tw': '自由友愛'},"{'PositionLon': 120.43551, 'PositionLat': 23.48965, 'GeoHash': 'wsjtss4mn'}",2023-07-13T07:38:39+08:00,1790
THB600－071,600－071,{'Zh_tw': '東洋新村1'},"{'PositionLon': 120.48285, 'PositionLat': 23.48211, 'GeoHash': 'wsjttducj'}",2023-07-13T07:38:39+08:00,1790
THB600－072,600－072,{'Zh_tw': '東洋新村2'},"{'PositionLon': 120.487095, 'PositionLat': 23.483845, 'GeoHash': 'wsjttg052'}",2023-07-13T07:38:39+08:00,1790
THB600－073,600－073,{'Zh_tw': '東洋新村3'},"{'PositionLon': 120.489145, 'PositionLat': 23.48294, 'GeoHash': 'wsjttfcw0'}",2023-07-13T07:38:39+08:00,1790
THB600－074,600－074,{'Zh_tw': '文化中心(檜意森活村)'},"{'PositionLon': 120.4533, 'PositionLat': 23.487205, 'GeoHash': 'wsjtsgxqv'}",2023-07-13T07:38:39+08:00,1790
THB600－076,600－076,{'Zh_tw': '舊市政府'},"{'PositionLon': 120.446861283819, 'PositionLat': 23.4739657261332, 'GeoHash': 'wsjtsc69z'}",2023-07-13T07:38:39+08:00,1790
THB600－077,600－077,{'Zh_tw': '民生公園'},"{'PositionLon': 120.44647, 'PositionLat': 23.46808, 'GeoHash': 'wsjtsb4rq'}",2023-07-13T07:38:39+08:00,1790
THB600－078,600－078,{'Zh_tw': '新庄'},"{'PositionLon': 120.444875569027, 'PositionLat': 23.4636162338226, 'GeoHash': 'wsjtkz3m3'}",2023-07-13T07:38:39+08:00,1790
THB600－079,600－079,{'Zh_tw': '下路頭'},"{'PositionLon': 120.443467388435, 'PositionLat': 23.4602052825801, 'GeoHash': 'wsjtkyb38'}",2023-07-13T07:38:39+08:00,1790
THB600－080,600－080,{'Zh_tw': '獅子社區'},"{'PositionLon': 120.44352, 'PositionLat': 23.458205, 'GeoHash': 'wsjtky2mc'}",2023-07-13T07:38:39+08:00,1790
THB600－081,600－081,{'Zh_tw': '湖子內'},"{'PositionLon': 120.44053, 'PositionLat': 23.453995, 'GeoHash': 'wsjtktwj7'}",2023-07-13T07:38:39+08:00,1790
THB600－082,600－082,{'Zh_tw': '埤肚'},"{'PositionLon': 120.435865, 'PositionLat': 23.454625, 'GeoHash': 'wsjtktf9p'}",2023-07-13T07:38:39+08:00,1790
THB600－083,600－083,{'Zh_tw': '民生社區'},"{'PositionLon': 120.431511, 'PositionLat': 23.451929, 'GeoHash': 'wsjtkmr93'}",2023-07-13T07:38:39+08:00,1790
THB600－084,600－084,{'Zh_tw': '大溪厝'},"{'PositionLon': 120.41272, 'PositionLat': 23.48423, 'GeoHash': 'wsjts51ve'}",2023-07-13T07:38:39+08:00,1790
THB600－085,600－085,{'Zh_tw': '中央噴水站'},"{'PositionLon': 120.450345, 'PositionLat': 23.48026, 'GeoHash': 'wsjtsfmq2'}",2023-07-13T07:38:39+08:00,1790
THB600－086,600－086,{'Zh_tw': '嘉義公園'},"{'PositionLon': 120.462901, 'PositionLat': 23.482676, 'GeoHash': 'wsjtt4ykt'}",2023-07-13T07:38:39+08:00,1790
THB600－091,600－091,{'Zh_tw': '嘉義高工'},"{'PositionLon': 120.464396, 'PositionLat': 23.471132, 'GeoHash': 'wsjtt0z3r'}",2023-07-13T07:38:39+08:00,1790
THB600－092,600－092,{'Zh_tw': '嘉樂福觀光夜市'},"{'PositionLon': 120.43145, 'PositionLat': 23.472215, 'GeoHash': 'wsjts2zx8'}",2023-07-13T07:38:39+08:00,1790
THB600－093,600－093,{'Zh_tw': '劉厝'},"{'PositionLon': 120.424975, 'PositionLat': 23.46466, 'GeoHash': 'wsjtkrdg9'}",2023-07-13T07:38:39+08:00,1790
THB600－095,600－095,{'Zh_tw': '番子溝公園'},"{'PositionLon': 120.43389, 'PositionLat': 23.47498, 'GeoHash': 'wsjts93r9'}",2023-07-13T07:38:39+08:00,1790
