PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,Direction,CurrentStop,DestinationStop,StopSequence,StopStatus,IsLastBus,DataTime,TransTime,SrcRecTime,SrcUpdateTime,UpdateTime
,TNN8459,8459,"{'Zh_tw': '培安路口', 'En': 'Pei-an Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,16,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8458,8458,"{'Zh_tw': '長溪路口', 'En': 'Changsi Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,15,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8457,8457,"{'Zh_tw': '安中路口', 'En': 'Anjhong Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,14,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8456,8456,"{'Zh_tw': '安通路口', 'En': 'Antong Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,13,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8455,8455,"{'Zh_tw': '聖安街口', 'En': 'Sheng-an St. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8454,8454,"{'Zh_tw': '福安宮', 'En': 'Fu-an Temple'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8453,8453,"{'Zh_tw': '福安宮', 'En': 'Fu-an Temple'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,41,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8452,8452,"{'Zh_tw': '聖安街口', 'En': 'Sheng-an St. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,40,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8451,8451,"{'Zh_tw': '安通路口', 'En': 'Antong Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,39,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8450,8450,"{'Zh_tw': '安中路口', 'En': 'Anjhong Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,38,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23639,23639,"{'Zh_tw': '埤寮', 'En': 'Biliao'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,27,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23638,23638,"{'Zh_tw': '許丑', 'En': 'Syuchou'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,28,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23637,23637,"{'Zh_tw': '電力公司', 'En': 'Taiwan Power Company'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,29,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23636,23636,"{'Zh_tw': '中正世家', 'En': 'Jhongjhengshihjia'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,30,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23635,23635,"{'Zh_tw': '埤寮', 'En': 'Biliao'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23634,23634,"{'Zh_tw': '許丑', 'En': 'Syuchou'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23633,23633,"{'Zh_tw': '電力公司', 'En': 'Taiwan Power Company'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,10,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23632,23632,"{'Zh_tw': '中正世家', 'En': 'Jhongjhengshihjia'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,9,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23631,23631,"{'Zh_tw': '新營高工', 'En': 'Sinying Industrial Vocational High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,31,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23630,23630,"{'Zh_tw': '民治市政中心', 'En': 'Minjhih Civic Center'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,32,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8449,8449,"{'Zh_tw': '長溪路口', 'En': 'Changsi Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,37,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8448,8448,"{'Zh_tw': '培安路口', 'En': 'Pei-an Rd. Intersection'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,36,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8447,8447,"{'Zh_tw': '安南醫院', 'En': 'An-nan Hospital'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,1,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8446,8446,"{'Zh_tw': '北安路四段', 'En': 'Sec. 4 Bei-an Rd.'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,18,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8445,8445,"{'Zh_tw': '清虛宮', 'En': 'Cingsyu Temple'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,17,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8444,8444,"{'Zh_tw': '清虛宮', 'En': 'Cingsyu Temple'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,35,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8443,8443,"{'Zh_tw': '北安路四段', 'En': 'Sec. 4 Bei-an Rd.'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,34,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8442,8442,"{'Zh_tw': '安南醫院', 'En': 'An-nan Hospital'}",TNN1403,1403,"{'Zh_tw': '橘3', 'En': 'O3'}",255,,,31,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8441,8441,"{'Zh_tw': '白河國中', 'En': 'Baihe Junior High School'}",TNN1513,1513,"{'Zh_tw': '黃13', 'En': 'Y13'}",255,,,33,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23629,23629,"{'Zh_tw': '新營高中', 'En': 'Sinying Senior High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,33,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23628,23628,"{'Zh_tw': '新營高工', 'En': 'Sinying Industrial Vocational High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,8,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23627,23627,"{'Zh_tw': '民治市政中心', 'En': 'Minjhih Civic Center'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,7,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23626,23626,"{'Zh_tw': '新營高中', 'En': 'Sinying Senior High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,6,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23625,23625,"{'Zh_tw': '南新國中', 'En': 'Nansin Junior High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,34,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23624,23624,"{'Zh_tw': '南新國中', 'En': 'Nansin Junior High School'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23623,23623,"{'Zh_tw': '新營醫院', 'En': 'Sinying Hospital'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,35,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23622,23622,"{'Zh_tw': '新營醫院', 'En': 'Sinying Hospital'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23617,23617,"{'Zh_tw': '圓環(第一銀行)', 'En': 'Traffic Circle(First Bank)'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,36,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23616,23616,"{'Zh_tw': '新營站', 'En': 'Sinying Station'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,38,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23615,23615,"{'Zh_tw': '圓環(第一銀行)', 'En': 'Traffic Circle(First Bank)'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,3,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23613,23613,"{'Zh_tw': '新營站', 'En': 'Sinying Station'}",TNN1305,1305,"{'Zh_tw': '棕5', 'En': 'BR5'}",255,,,1,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8428,8428,"{'Zh_tw': '白河國中', 'En': 'Baihe Junior High School'}",TNN1513,1513,"{'Zh_tw': '黃13', 'En': 'Y13'}",255,,,1,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23606,23606,"{'Zh_tw': '松梅國小', 'En': 'Songmei Elementary School'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,38,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23605,23605,"{'Zh_tw': '前松華', 'En': 'Ciansonghua'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,37,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23604,23604,"{'Zh_tw': '東牛挑灣', 'En': 'Dongnioutiaowan'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,36,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23603,23603,"{'Zh_tw': '梅華', 'En': 'Meihua'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,35,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23602,23602,"{'Zh_tw': '後松華', 'En': 'Housonghua'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,34,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23601,23601,"{'Zh_tw': '東後寮', 'En': 'Donghouliao'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,18,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN23600,23600,"{'Zh_tw': '南溪洲', 'En': 'Nansijhou'}",TNN1304,1304,"{'Zh_tw': '棕4', 'En': 'BR4'}",255,,,17,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8418,8418,"{'Zh_tw': '大內口', 'En': 'Daneikou'}",TNN1401,1401,"{'Zh_tw': '橘1', 'En': 'O1'}",255,,,48,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8409,8409,"{'Zh_tw': '新光三越新天地', 'En': 'Shinkong Mitsukoshi Department Store'}",TNN1600,1600,"{'Zh_tw': '紅幹線', 'En': 'Red'}",255,,,47,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8408,8408,"{'Zh_tw': '新光三越新天地', 'En': 'Shinkong Mitsukoshi Department Store'}",TNN1600,1600,"{'Zh_tw': '紅幹線', 'En': 'Red'}",255,,,14,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8405,8405,"{'Zh_tw': '大內口', 'En': 'Daneikou'}",TNN1401,1401,"{'Zh_tw': '橘1', 'En': 'O1'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8402,8402,"{'Zh_tw': '大內口', 'En': 'Daneikou'}",TNN1420,1420,"{'Zh_tw': '橘20', 'En': 'O20'}",255,,,21,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN8401,8401,"{'Zh_tw': '大內口', 'En': 'Daneikou'}",TNN1420,1420,"{'Zh_tw': '橘20', 'En': 'O20'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7999,7999,"{'Zh_tw': '新營站', 'En': 'Sinying Station'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,48,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7998,7998,"{'Zh_tw': '頂窩', 'En': 'Dingwo'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,40,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7997,7997,"{'Zh_tw': '北勢寮', 'En': 'Beishihliao'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,38,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7996,7996,"{'Zh_tw': '聖賢國小', 'En': 'Shengsian Elementary School'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,37,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7995,7995,"{'Zh_tw': '東河', 'En': 'Donghe'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,36,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7994,7994,"{'Zh_tw': '北馬', 'En': 'Beima'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,32,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7993,7993,"{'Zh_tw': '東山國中', 'En': 'Dongshan Junior High School'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,31,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7992,7992,"{'Zh_tw': '北東山', 'En': 'North Dongshan'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,28,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7991,7991,"{'Zh_tw': '東山', 'En': 'Dongshan'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,27,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7990,7990,"{'Zh_tw': '嘉東', 'En': 'Jiadong'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,26,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7989,7989,"{'Zh_tw': '凹子腳', 'En': 'Aozihjiao'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,25,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7988,7988,"{'Zh_tw': '大客', 'En': 'Dake'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,24,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7987,7987,"{'Zh_tw': '下庄', 'En': 'Siajhuang'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,23,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7986,7986,"{'Zh_tw': '科里', 'En': 'Keli'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,22,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7985,7985,"{'Zh_tw': '武嶺', 'En': 'Wuling'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,21,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7984,7984,"{'Zh_tw': '番子嶺', 'En': 'Fanzihling'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,20,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7983,7983,"{'Zh_tw': '開門橋', 'En': 'Kaimen Bridge'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,19,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7982,7982,"{'Zh_tw': '萬應公廟', 'En': 'Wanyinggong Temple'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,18,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7981,7981,"{'Zh_tw': '番子厝', 'En': 'Fanzihcuo'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,17,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7980,7980,"{'Zh_tw': '斑芝花坑', 'En': 'Banjhihhuakeng'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,16,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7979,7979,"{'Zh_tw': '斑花橋', 'En': 'Banhua Bridge'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,15,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7978,7978,"{'Zh_tw': '柿子寮', 'En': 'Shihzihliao'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,14,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7977,7977,"{'Zh_tw': '三塊厝', 'En': 'Sankuaicuo'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,13,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7976,7976,"{'Zh_tw': '西東原', 'En': 'West Dongyuan'}",TNN1507,1507,"{'Zh_tw': '黃7', 'En': 'Y7'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
