StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
TAO11110,11110,六福油管路口,POINT (121.29268 25.0582),2023-07-13T00:00:00,2023-07-14T00:10:42.667
TAO11141,11141,尖山路300號,POINT (121.34061 24.94425),2023-07-13T00:00:00,2023-07-14T00:10:42.87
TAO10963,10963,中正北龍路口(龍潭站),POINT (121.21568 24.86772),2023-07-13T00:00:00,2023-07-14T00:10:42.12
TAO11143,11143,經國轉運站(水汴一路口),POINT (121.30036 25.03223),2023-07-13T00:00:00,2023-07-14T00:10:42.887
TAO1118,1118,華通公司,POINT (121.18567 25.07661),2023-07-13T00:00:00,2023-07-14T00:10:42.903
TAO11120,11120,榮民永褔路口,POINT (121.26099 24.96026),2023-07-13T00:00:00,2023-07-14T00:10:42.763
TAO112,112,李厝,POINT (121.21306 25.0285),2023-07-13T00:00:00,2023-07-14T00:10:42.967
TAO11109,11109,六福路口,POINT (121.29084 25.05772),2023-07-13T00:00:00,2023-07-14T00:10:42.62
TAO1121,1121,大同宿舍,POINT (121.18563 25.08021),2023-07-13T00:00:00,2023-07-14T00:10:42.98
TAO1099,1099,北門口,POINT (121.19824 25.06665),2023-07-13T00:00:00,2023-07-14T00:10:42.217
TAO1119,1119,華通公司,POINT (121.24358 25.02343),2023-07-13T00:00:00,2023-07-14T00:10:42.887
TAO1126,1126,許厝,POINT (120.67851 24.11495),2023-07-13T00:00:00,2023-07-14T00:10:42.997
TAO1117,1117,華通公司,POINT (121.18574 25.07663),2023-07-13T00:00:00,2023-07-14T00:10:42.87
TAO11128,11128,高鐵南中正路口站,POINT (121.18704 24.98522),2023-07-13T00:00:00,2023-07-14T00:10:42.857
TAO1128,1128,許厝,POINT (121.17015 25.01864),2023-07-13T00:00:00,2023-07-14T00:10:43.043
TAO1133,1133,許厝,POINT (121.14348 25.0433),2023-07-13T00:00:00,2023-07-14T00:10:43.12
TAO11012,11012,竹圍福元宮,POINT (121.24261 25.10717),2023-07-13T00:00:00,2023-07-14T00:10:42.323
TAO113,113,李厝,POINT (121.30085 25.11603),2023-07-13T00:00:00,2023-07-14T00:10:43.073
TAO1127,1127,許厝,POINT (121.17011 25.01862),2023-07-13T00:00:00,2023-07-14T00:10:42.997
TAO11119,11119,中正國小,POINT (121.2618 24.96278),2023-07-13T00:00:00,2023-07-14T00:10:42.717
TAO1135,1135,鄭厝,POINT (121.1869 25.08363),2023-07-13T00:00:00,2023-07-14T00:10:43.153
TAO1115,1115,舒潔公司,POINT (121.18755 25.07537),2023-07-13T00:00:00,2023-07-14T00:10:42.933
TAO1103,1103,福德宮,POINT (121.25326 24.96064),2023-07-13T00:00:00,2023-07-14T00:10:42.403
TAO1134,1134,許厝,POINT (121.14345 25.0432),2023-07-13T00:00:00,2023-07-14T00:10:43.107
TAO11126,11126,榮民路165巷口,POINT (121.26089 24.96655),2023-07-13T00:00:00,2023-07-14T00:10:42.81
TAO1122,1122,許厝,POINT (121.18552 25.0822),2023-07-13T00:00:00,2023-07-14T00:10:43.027
TAO1140,1140,內海廟口,POINT (121.18981 25.08506),2023-07-13T00:00:00,2023-07-14T00:10:43.247
TAO1142,1142,汽電公司,POINT (121.17542 25.07795),2023-07-13T00:00:00,2023-07-14T00:10:43.263
TAO1107,1107,福德宮,POINT (121.21564 25.01909),2023-07-13T00:00:00,2023-07-14T00:10:42.497
TAO11142,11142,尖山路300-3號,POINT (121.34039 24.94409),2023-07-13T00:00:00,2023-07-14T00:10:42.903
TAO1125,1125,許厝,POINT (120.99661 24.94316),2023-07-13T00:00:00,2023-07-14T00:10:42.967
TAO11470,11470,公西站(華亞園區),POINT (121.37433 25.05299),2023-07-13T00:00:00,2023-07-14T00:10:43.323
TAO1130,1130,許厝,POINT (121.09548 25.03349),2023-07-13T00:00:00,2023-07-14T00:10:43.153
TAO11111,11111,新富站,POINT (121.06675 24.93056),2023-07-13T00:00:00,2023-07-14T00:10:42.573
TAO115,115,李厝,POINT (121.23453 25.02015),2023-07-13T00:00:00,2023-07-14T00:10:43.323
TAO1141,1141,崙腳,POINT (121.18256 25.07982),2023-07-13T00:00:00,2023-07-14T00:10:43.217
TAO1137,1137,鄭厝,POINT (121.00116 24.93471),2023-07-13T00:00:00,2023-07-14T00:10:43.217
TAO1120,1120,華通公司,POINT (121.24361 25.02334),2023-07-13T00:00:00,2023-07-14T00:10:42.997
TAO1138,1138,鄭厝,POINT (121.27531 25.09935),2023-07-13T00:00:00,2023-07-14T00:10:43.247
TAO1148,1148,下厝,POINT (121.18045 25.07702),2023-07-13T00:00:00,2023-07-14T00:10:43.31
TAO11508,11508,長祥宮,POINT (121.11719 24.9604),2023-07-13T00:00:00,2023-07-14T00:10:43.403
TAO1144,1144,潮音橋頭,POINT (121.17336 25.07861),2023-07-13T00:00:00,2023-07-14T00:10:43.31
TAO11121,11121,榮民永褔路口,POINT (121.26105 24.96024),2023-07-13T00:00:00,2023-07-14T00:10:42.683
TAO1129,1129,許厝,POINT (121.09557 25.03339),2023-07-13T00:00:00,2023-07-14T00:10:43.09
TAO1151,1151,頂圳股,POINT (121.20554 25.07305),2023-07-13T00:00:00,2023-07-14T00:10:43.417
TAO1145,1145,潮音橋頭,POINT (121.17325 25.07857),2023-07-13T00:00:00,2023-07-14T00:10:43.323
TAO11509,11509,祥安國小,POINT (121.20393 24.89448),2023-07-13T00:00:00,2023-07-14T00:10:43.387
TAO11129,11129,高鐵南中正路口站,POINT (121.18699 24.98557),2023-07-13T00:00:00,2023-07-14T00:10:42.777
TAO1136,1136,鄭厝,POINT (121.00117 24.93505),2023-07-13T00:00:00,2023-07-14T00:10:43.217
TAO11500,11500,光裕,POINT (121.35578 25.07725),2023-07-13T00:00:00,2023-07-14T00:10:43.37
TAO1155,1155,坡腳,POINT (121.20273 25.07871),2023-07-13T00:00:00,2023-07-14T00:10:43.513
TAO11547,11547,文化二路,POINT (121.37018 25.05348),2023-07-13T00:00:00,2023-07-14T00:10:43.48
TAO11501,11501,光裕,POINT (121.35587 25.07724),2023-07-13T00:00:00,2023-07-14T00:10:43.403
TAO11548,11548,大崗國中,POINT (121.37124 25.05246),2023-07-13T00:00:00,2023-07-14T00:10:43.467
TAO1116,1116,舒潔公司,POINT (121.18745 25.07524),2023-07-13T00:00:00,2023-07-14T00:10:42.887
TAO11511,11511,上海路口,POINT (121.20606 24.91133),2023-07-13T00:00:00,2023-07-14T00:10:43.45
TAO1143,1143,汽電公司,POINT (121.17533 25.07795),2023-07-13T00:00:00,2023-07-14T00:10:43.293
TAO11560,11560,文化二路,POINT (121.37035 25.05367),2023-07-13T00:00:00,2023-07-14T00:10:43.573
TAO11559,11559,公西站(華亞園區),POINT (121.37436 25.05331),2023-07-13T00:00:00,2023-07-14T00:10:43.573
TAO1132,1132,許厝,POINT (121.30463 25.0291),2023-07-13T00:00:00,2023-07-14T00:10:43.073
TAO11552,11552,三重客運迴龍站,POINT (121.39453 25.01578),2023-07-13T00:00:00,2023-07-14T00:10:43.543
TAO1156,1156,坡腳,POINT (121.22196 25.08497),2023-07-13T00:00:00,2023-07-14T00:10:43.543
TAO1123,1123,許厝,POINT (121.14797 25.02868),2023-07-13T00:00:00,2023-07-14T00:10:42.997
TAO1161,1161,福德寺,POINT (121.19815 25.08412),2023-07-13T00:00:00,2023-07-14T00:10:43.667
TAO1152,1152,戴厝,POINT (121.20368 25.07702),2023-07-13T00:00:00,2023-07-14T00:10:43.513
TAO1150,1150,頂圳股,POINT (121.20564 25.07299),2023-07-13T00:00:00,2023-07-14T00:10:43.37
TAO11600,11600,廣福社區活動中心,POINT (121.15417 25.01872),2023-07-13T00:00:00,2023-07-14T00:10:43.653
TAO1167,1167,圳頭厝,POINT (121.19955 25.0891),2023-07-13T00:00:00,2023-07-14T00:10:43.793
TAO1131,1131,許厝,POINT (121.30485 25.02899),2023-07-13T00:00:00,2023-07-14T00:10:43.107
TAO11510,11510,祥安國小,POINT (121.20393 24.89447),2023-07-13T00:00:00,2023-07-14T00:10:43.467
TAO11601,11601,福山廣大路口,POINT (121.15113 25.02962),2023-07-13T00:00:00,2023-07-14T00:10:43.637
TAO11553,11553,青山路,POINT (121.40908 25.02782),2023-07-13T00:00:00,2023-07-14T00:10:43.59
TAO1176,1176,下古亭,POINT (121.20406 25.09281),2023-07-13T00:00:00,2023-07-14T00:10:43.87
TAO1165,1165,海湖路口,POINT (121.1983 25.0884),2023-07-13T00:00:00,2023-07-14T00:10:43.747
TAO11551,11551,青山路,POINT (121.41018 25.02756),2023-07-13T00:00:00,2023-07-14T00:10:43.543
TAO1159,1159,坡腳,POINT (121.22206 25.08518),2023-07-13T00:00:00,2023-07-14T00:10:43.667
TAO1166,1166,圳頭厝,POINT (121.19964 25.08906),2023-07-13T00:00:00,2023-07-14T00:10:43.7
TAO114,114,李厝,POINT (121.30085 25.11603),2023-07-13T00:00:00,2023-07-14T00:10:43.217
TAO1158,1158,坡腳,POINT (121.14388 25.0412),2023-07-13T00:00:00,2023-07-14T00:10:43.637
TAO1173,1173,呂厝,POINT (121.16663 25.02105),2023-07-13T00:00:00,2023-07-14T00:10:43.81
TAO1157,1157,坡腳,POINT (121.14397 25.04125),2023-07-13T00:00:00,2023-07-14T00:10:43.62
