PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,NextBusTime,SrcUpdateTime,UpdateTime
,KIN314-8251,314-8251,"{'Zh_tw': '陳仔山', 'En': 'Chenzaishan'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,29,1,2023-07-14T06:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8253,314-8253,"{'Zh_tw': '尚義', 'En': 'Shangyi'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,30,1,2023-07-14T06:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8255,314-8255,"{'Zh_tw': '岸巡隊', 'En': 'Offshore Flotilla'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,31,1,2023-07-14T06:19:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8257,314-8257,"{'Zh_tw': '成功二', 'En': 'Chenggong 1'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,33,1,2023-07-14T06:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8259,314-8259,"{'Zh_tw': '成功一', 'En': 'Chenggong'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,34,1,2023-07-14T06:21:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8265,314-8265,"{'Zh_tw': '后園', 'En': 'Houyuan'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,36,1,2023-07-14T06:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8267,314-8267,"{'Zh_tw': '塔后', 'En': 'Tahou'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,37,1,2023-07-14T06:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8269,314-8269,"{'Zh_tw': '陶瓷廠', 'En': 'Ceramic Factory'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,38,1,2023-07-14T06:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8271,314-8271,"{'Zh_tw': '湖前', 'En': 'Huqian'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,39,1,2023-07-14T06:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8273,314-8273,"{'Zh_tw': '武德新莊', 'En': 'Wude Xinzhuang'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,41,1,2023-07-14T06:25:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8275,314-8275,"{'Zh_tw': '山外站', 'En': 'Shanwai Station'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,42,1,2023-07-14T06:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN314-8305,314-8305,"{'Zh_tw': '燦坤', 'En': 'TsannKuen'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",KIN314,314,"{'Zh_tw': '3往山外不繞民航站', 'En': '3 Bound for Shanwai skip Jinhu Health Center and CAAC'}",0,2,1,2023-07-14T06:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-11172,32-11172,"{'Zh_tw': '珠山一', 'En': 'Zhushan 1'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,35,1,2023-07-14T07:28:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-12022,32-12022,"{'Zh_tw': '晶鑽社區', 'En': 'Jingzuan Community'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,42,1,2023-07-14T07:33:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-12023,32-12023,"{'Zh_tw': '后湖綜合公園', 'En': 'Huohu Comprehensive park'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,25,1,2023-07-14T07:23:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-1715,32-1715,"{'Zh_tw': '夏興', 'En': 'Xiaxing'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,8,1,2023-07-14T07:05:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-1745,32-1745,"{'Zh_tw': '乳山遊客中心', 'En': 'Rushan Visitor Center'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,19,1,2023-07-14T07:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-19442,32-19442,"{'Zh_tw': '成功出海口', 'En': 'Chenggong Estuary'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,11,1,2023-07-14T07:08:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-27004,32-27004,"{'Zh_tw': '市港路', 'En': 'Shigang Road'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,3,1,2023-07-14T07:01:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-30084,32-30084,"{'Zh_tw': '桃園環南路口', 'En': 'Taoyuan Huannan Rd.'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,18,1,2023-07-14T07:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3301,32-3301,"{'Zh_tw': '山外站', 'En': 'Shanwai Station'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,1,1,2023-07-14T07:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3303,32-3303,"{'Zh_tw': '武德新莊', 'En': 'Wude Xinzhuang'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,2,1,2023-07-14T07:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3305,32-3305,"{'Zh_tw': '湖前', 'En': 'Huqian'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,4,1,2023-07-14T07:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3307,32-3307,"{'Zh_tw': '陶瓷廠', 'En': 'Ceramic Factory'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,5,1,2023-07-14T07:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3309,32-3309,"{'Zh_tw': '塔后', 'En': 'Tahou'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,6,1,2023-07-14T07:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3311,32-3311,"{'Zh_tw': '后園', 'En': 'Houyuan'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,7,1,2023-07-14T07:04:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3319,32-3319,"{'Zh_tw': '成功一', 'En': 'Chenggong'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,9,1,2023-07-14T07:06:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3321,32-3321,"{'Zh_tw': '成功二', 'En': 'Chenggong 1'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,10,1,2023-07-14T07:07:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3323,32-3323,"{'Zh_tw': '岸巡隊', 'En': 'Offshore Flotilla'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,12,1,2023-07-14T07:09:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3325,32-3325,"{'Zh_tw': '尚義', 'En': 'Shangyi'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,13,1,2023-07-14T07:09:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3327,32-3327,"{'Zh_tw': '陳仔山', 'En': 'Chenzaishan'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,14,1,2023-07-14T07:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3329,32-3329,"{'Zh_tw': '勝利崗', 'En': 'Shengligang'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,15,1,2023-07-14T07:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3331,32-3331,"{'Zh_tw': '環保局', 'En': 'Environmental Protection Bureau'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,16,1,2023-07-14T07:12:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3333,32-3333,"{'Zh_tw': '民航站', 'En': 'CAAC Stop'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,17,1,2023-07-14T07:14:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3339,32-3339,"{'Zh_tw': '昔果山', 'En': 'Xiguoshan'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,21,1,2023-07-14T07:19:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3341,32-3341,"{'Zh_tw': '昔果山圓環', 'En': 'Xiguoshan Cirque'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,23,1,2023-07-14T07:21:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3343,32-3343,"{'Zh_tw': '教練場', 'En': 'Training Field'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,24,1,2023-07-14T07:22:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3345,32-3345,"{'Zh_tw': '后湖', 'En': 'Huohu'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,26,1,2023-07-14T07:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3347,32-3347,"{'Zh_tw': '后湖村莊', 'En': 'Huohu'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,27,1,2023-07-14T07:24:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3349,32-3349,"{'Zh_tw': '泗湖路口', 'En': 'Sihu Rd.'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,28,1,2023-07-14T07:25:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3351,32-3351,"{'Zh_tw': '泗湖', 'En': 'Sihu'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,29,1,2023-07-14T07:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3353,32-3353,"{'Zh_tw': '小西門', 'En': 'Xiaoximen'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,30,1,2023-07-14T07:26:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3355,32-3355,"{'Zh_tw': '歐厝一', 'En': 'Oucuo'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,31,1,2023-07-14T07:27:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3357,32-3357,"{'Zh_tw': '歐厝二', 'En': 'Oucuo Rd.'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,32,1,2023-07-14T07:27:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3359,32-3359,"{'Zh_tw': '東沙', 'En': 'Dongsha'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,34,1,2023-07-14T07:28:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3361,32-3361,"{'Zh_tw': '珠山', 'En': 'Zhushan'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,36,1,2023-07-14T07:29:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3363,32-3363,"{'Zh_tw': '燕南山', 'En': 'Yannanshan'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,37,1,2023-07-14T07:30:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3365,32-3365,"{'Zh_tw': '東社', 'En': 'Dongshe'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,38,1,2023-07-14T07:31:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3367,32-3367,"{'Zh_tw': '官裡', 'En': 'Guanli'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,39,1,2023-07-14T07:31:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3369,32-3369,"{'Zh_tw': '賢庵國小', 'En': 'Shyan An Primary School'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,40,1,2023-07-14T07:32:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3371,32-3371,"{'Zh_tw': '吳厝', 'En': 'Wucuo'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,41,1,2023-07-14T07:32:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3373,32-3373,"{'Zh_tw': '莒光樓', 'En': 'Juguang Tower'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,43,1,2023-07-14T07:34:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-3379,32-3379,"{'Zh_tw': '金城站', 'En': 'Jincheng Station'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,46,1,2023-07-14T07:36:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-41034,32-41034,"{'Zh_tw': '昔果山一', 'En': 'XiGuoShan 1'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,20,1,2023-07-14T07:18:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-41046,32-41046,"{'Zh_tw': '昔果山一', 'En': 'XiGuoShan 1'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,22,1,2023-07-14T07:20:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-561,32-561,"{'Zh_tw': '東沙一', 'En': 'Dongsha 1'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,33,1,2023-07-14T07:27:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-6505,32-6505,"{'Zh_tw': '燦坤', 'En': 'TsannKuen'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,44,1,2023-07-14T07:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN32-8357,32-8357,"{'Zh_tw': '東門', 'En': 'Dongmen'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",KIN32,32,"{'Zh_tw': '3往金城', 'En': '3 Bound for Jincheng'}",0,45,1,2023-07-14T07:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-11001,321-11001,"{'Zh_tw': '官嶼里公所', 'En': 'GuanYuLiGongSuo'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,28,1,2023-07-14T09:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-19468,321-19468,"{'Zh_tw': '浯坑一', 'En': 'Wukeng 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,5,1,2023-07-14T08:43:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-19469,321-19469,"{'Zh_tw': '鹽場', 'En': 'Saltern'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,8,1,2023-07-14T08:46:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41028,321-41028,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,16,1,2023-07-14T08:52:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41029,321-41029,"{'Zh_tw': '南垵後', 'En': 'NanAnHou'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,14,1,2023-07-14T08:50:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41039,321-41039,"{'Zh_tw': '官澳西', 'En': 'GuanAoXi'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,29,1,2023-07-14T09:03:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41040,321-41040,"{'Zh_tw': '馬山三角堡', 'En': 'MaShan Bunker'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,31,1,2023-07-14T09:04:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41052,321-41052,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,22,1,2023-07-14T08:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-41053,321-41053,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,32,1,2023-07-14T09:05:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4601,321-4601,"{'Zh_tw': '沙美站', 'En': 'Shamei Station'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,1,1,2023-07-14T08:40:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4603,321-4603,"{'Zh_tw': '忠孝新村', 'En': 'Zhongxiao New Residential Quarter'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,2,1,2023-07-14T08:40:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4607,321-4607,"{'Zh_tw': '田墩', 'En': 'Tiandun'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,3,1,2023-07-14T08:41:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4609,321-4609,"{'Zh_tw': '浯坑', 'En': 'Wukeng'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,4,1,2023-07-14T08:42:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4611,321-4611,"{'Zh_tw': '后珩', 'En': 'Houyang'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,6,1,2023-07-14T08:44:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4613,321-4613,"{'Zh_tw': '西園一', 'En': 'Xiyuan 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,7,1,2023-07-14T08:45:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
